,ECO,OIL,SP500,PSE,RATE
2013-03-20,46.43,92.95999908447266,1558.7099609375,1404.8900146484375,0.07
2013-03-27,44.91,96.58000183105469,1562.8499755859375,1406.8900146484375,0.09
2013-04-03,43.15,94.44999694824219,1553.68994140625,1398.22998046875,0.06
2013-04-10,46.11,94.63999938964844,1587.72998046875,1417.6500244140625,0.07
2013-04-17,43.62,86.68000030517578,1552.010009765625,1386.699951171875,0.06
2013-04-24,47.28,91.43000030517578,1578.7900390625,1388.0999755859375,0.06
2013-05-01,48.15,91.02999877929688,1582.699951171875,1401.9000244140625,0.06
2013-05-08,49.6,96.62000274658203,1632.68994140625,1447.4300537109375,0.04
2013-05-15,54.2,94.30000305175781,1658.780029296875,1474.9200439453125,0.04
2013-05-22,55.71,94.27999877929688,1655.3499755859375,1470.3299560546875,0.04
2013-05-29,56.76,93.12999725341797,1648.3599853515625,1480.780029296875,0.05
2013-06-05,54.2,93.73999786376953,1608.9000244140625,1440.5999755859375,0.05
2013-06-12,53.82,95.87999725341797,1612.52001953125,1439.1600341796875,0.05
2013-06-19,55.16,98.23999786376953,1628.9300537109375,1456.8299560546875,0.05
2013-06-26,54.3,95.5,1603.260009765625,1430.72998046875,0.06
2013-07-03,56.33,101.23999786376953,1615.4100341796875,1448.1800537109375,0.05
2013-07-10,58.32,106.5199966430664,1652.6199951171875,1483.1600341796875,0.04
2013-07-17,60.85,106.4800033569336,1680.9100341796875,1522.0999755859375,0.03
2013-07-24,60.44,105.38999938964844,1685.93994140625,1524.3299560546875,0.03
2013-07-31,61.15,105.02999877929688,1685.72998046875,1525.6800537109375,0.04
2013-08-07,58.59,104.37000274658203,1690.9100341796875,1536.3699951171875,0.05
2013-08-14,58.27,106.8499984741211,1685.3900146484375,1546.050048828125,0.05
2013-08-21,57.09,103.8499984741211,1642.800048828125,1507.6400146484375,0.04
2013-08-28,57.24,110.0999984741211,1634.9599609375,1499.6199951171875,0.03
2013-09-04,59.22,107.2300033569336,1653.0799560546875,1528.3800048828125,0.02
2013-09-11,61.35,107.55999755859375,1689.1300048828125,1569.72998046875,0.02
2013-09-18,62.29,108.06999969482422,1725.52001953125,1603.739990234375,0.01
2013-09-25,64.04,102.66000366210938,1692.77001953125,1579.9100341796875,0.02
2013-10-02,67.18,104.0999984741211,1693.8699951171875,1583.300048828125,0.02
2013-10-09,64.7,101.61000061035156,1656.4000244140625,1534.6500244140625,0.05
2013-10-16,68.82,102.29000091552734,1721.5400390625,1584.3499755859375,0.1
2013-10-23,69.86,96.86000061035156,1746.3800048828125,1599.56005859375,0.04
2013-10-30,66.75,96.7699966430664,1763.31005859375,1613.1600341796875,0.04
2013-11-06,69.28,94.80000305175781,1770.489990234375,1610.8699951171875,0.05
2013-11-13,69.55,93.87999725341797,1782.0,1634.31005859375,0.08
2013-11-20,65.59,93.33000183105469,1781.3699951171875,1625.280029296875,0.08
2013-11-27,66.04,92.30000305175781,1807.22998046875,1663.8599853515625,0.07
2013-12-04,65.62,97.19999694824219,1792.81005859375,1650.4000244140625,0.06
2013-12-11,62.02,97.44000244140625,1782.219970703125,1640.3800048828125,0.07
2013-12-18,63.95,97.80000305175781,1810.6500244140625,1681.8800048828125,0.07
2013-12-25,64.95,99.22000122070312,1833.3199462890625,1715.5899658203125,0.07
2014-01-01,66.84,98.41999816894531,1848.3599853515625,1732.9100341796875,0.07
2014-01-08,70.64,92.33000183105469,1837.489990234375,1744.3399658203125,0.05
2014-01-15,71.71,94.16999816894531,1848.3800048828125,1774.469970703125,0.04
2014-01-22,72.59,96.7300033569336,1844.8599853515625,1789.27001953125,0.04
2014-01-29,67.78,97.36000061035156,1774.199951171875,1724.030029296875,0.04
2014-02-05,65.42,97.37999725341797,1751.6400146484375,1701.81005859375,0.07
2014-02-12,68.54,100.37000274658203,1819.260009765625,1783.6700439453125,0.05
2014-02-19,70.9,103.30999755859375,1828.75,1803.3599853515625,0.06
2014-02-26,74.47,102.58999633789062,1845.1600341796875,1830.8699951171875,0.05
2014-03-05,80.95,101.44999694824219,1873.81005859375,1850.68994140625,0.06
2014-03-12,79.66,97.98999786376953,1868.199951171875,1833.8900146484375,0.05
2014-03-19,79.07,100.37000274658203,1860.77001953125,1836.5899658203125,0.06
2014-03-26,72.78,100.26000213623047,1852.56005859375,1796.0799560546875,0.05
2014-04-02,76.55,99.62000274658203,1890.9000244140625,1839.3800048828125,0.02
2014-04-09,72.91,103.5999984741211,1872.1800537109375,1804.949951171875,0.04
2014-04-16,69.89,103.76000213623047,1862.31005859375,1777.0899658203125,0.04
2014-04-23,72.16,101.44000244140625,1875.3900146484375,1797.9000244140625,0.02
2014-04-30,68.69,99.73999786376953,1883.949951171875,1776.9200439453125,0.03
2014-05-07,65.23,100.7699966430664,1878.2099609375,1766.6099853515625,0.03
2014-05-14,63.6,102.37000274658203,1888.530029296875,1781.550048828125,0.03
2014-05-21,64.31,104.06999969482422,1888.030029296875,1783.52001953125,0.04
2014-05-28,67.4,102.72000122070312,1909.780029296875,1809.1400146484375,0.04
2014-06-04,65.67,102.63999938964844,1927.8800048828125,1821.97998046875,0.04
2014-06-11,67.16,104.4000015258789,1943.8900146484375,1842.02001953125,0.04
2014-06-18,72.08,105.97000122070312,1956.97998046875,1856.5400390625,0.03
2014-06-25,71.1,106.5,1959.530029296875,1853.47998046875,0.03
2014-07-02,71.83,104.4800033569336,1974.6199951171875,1884.8900146484375,0.02
2014-07-09,68.83,102.29000091552734,1972.8299560546875,1868.1700439453125,0.03
2014-07-16,68.12,101.19999694824219,1981.5699462890625,1869.8699951171875,0.02
2014-07-23,68.78,103.12000274658203,1987.010009765625,1881.3900146484375,0.03
2014-07-30,67.75,100.2699966430664,1970.0699462890625,1889.0400390625,0.04
2014-08-06,65.82,96.91999816894531,1920.239990234375,1841.9300537109375,0.03
2014-08-13,67.84,97.58999633789062,1946.719970703125,1861.469970703125,0.04
2014-08-20,70.99,96.06999969482422,1986.510009765625,1900.1800537109375,0.04
2014-08-27,70.95,93.87999725341797,2000.1199951171875,1915.4300537109375,0.04
2014-09-03,71.38,95.54000091552734,2000.719970703125,1923.2900390625,0.03
2014-09-10,72.42,91.66999816894531,1995.68994140625,1921.0899658203125,0.02
2014-09-17,70.96,94.41999816894531,2001.5699462890625,1912.760009765625,0.02
2014-09-24,68.42,92.80000305175781,1998.300048828125,1907.1600341796875,0.02
2014-10-01,64.11,90.7300033569336,1946.1600341796875,1854.6199951171875,0.02
2014-10-08,62.05,87.30999755859375,1968.8900146484375,1865.4300537109375,0.01
2014-10-15,57.43,81.77999877929688,1862.489990234375,1748.9200439453125,0.02
2014-10-22,59.14,80.5199966430664,1927.1099853515625,1798.489990234375,0.02
2014-10-29,61.13,82.19999694824219,1982.300048828125,1871.1099853515625,0.03
2014-11-05,61.31,78.68000030517578,2023.5699462890625,1932.510009765625,0.03
2014-11-12,59.91,77.18000030517578,2038.25,1938.1199951171875,0.02
2014-11-19,58.88,74.58000183105469,2048.719970703125,1945.800048828125,0.01
2014-11-26,60.16,73.69000244140625,2072.830078125,1985.1099853515625,0.02
2014-12-03,56.86,67.37999725341797,2074.330078125,2004.5999755859375,0.01
2014-12-10,53.99,60.939998626708984,2026.1400146484375,1961.8199462890625,0.03
2014-12-17,53.57,56.470001220703125,2012.8900146484375,1943.8499755859375,0.03
2014-12-24,55.59,55.84000015258789,2081.8798828125,2010.9000244140625,0.01
2014-12-31,55.32,53.27000045776367,2058.89990234375,1979.2900390625,0.04
2015-01-07,52.33,48.650001525878906,2025.9000244140625,1948.93994140625,0.03
2015-01-14,52.14,48.47999954223633,2011.27001953125,1943.010009765625,0.04
2015-01-21,50.57,47.779998779296875,2032.1199951171875,1958.52001953125,0.03
2015-01-28,51.3,44.45000076293945,2002.1600341796875,1923.050048828125,0.02
2015-02-04,54.02,48.45000076293945,2041.510009765625,1969.219970703125,0.01
2015-02-11,55.66,48.84000015258789,2068.530029296875,2000.47998046875,0.01
2015-02-18,56.83,52.13999938964844,2099.679931640625,2049.030029296875,0.02
2015-02-25,58.39,50.9900016784668,2113.860107421875,2080.550048828125,0.02
2015-03-04,57.49,51.529998779296875,2098.530029296875,2070.219970703125,0.01
2015-03-11,56.97,48.16999816894531,2040.239990234375,2011.760009765625,0.03
2015-03-18,58.47,44.65999984741211,2099.5,2069.8701171875,0.03
2015-03-25,58.21,49.209999084472656,2061.050048828125,2028.27001953125,0.04
2015-04-01,58.74,50.09000015258789,2059.68994140625,2027.43994140625,0.03
2015-04-08,59.68,50.41999816894531,2081.89990234375,2059.3701171875,0.03
2015-04-15,62.03,56.38999938964844,2106.6298828125,2086.47998046875,0.02
2015-04-22,61.33,56.15999984741211,2107.9599609375,2101.06005859375,0.03
2015-04-29,61.65,58.58000183105469,2106.85009765625,2077.570068359375,0.01
2015-05-06,58.68,60.93000030517578,2080.14990234375,2051.14990234375,0.02
2015-05-13,59.91,60.5,2098.47998046875,2081.0,0.02
2015-05-20,59.2,58.97999954223633,2125.85009765625,2111.780029296875,0.02
2015-05-27,59.18,57.5099983215332,2123.47998046875,2117.110107421875,0.01
2015-06-03,59.39,59.63999938964844,2114.070068359375,2109.9599609375,0.02
2015-06-10,58.99,61.43000030517578,2105.199951171875,2093.8701171875,0.02
2015-06-17,59.44,59.91999816894531,2100.43994140625,2087.4599609375,0.01
2015-06-24,59.56,60.27000045776367,2108.580078125,2098.75,0.01
2015-07-01,55.9,56.959999084472656,2077.419921875,2046.02001953125,0.01
2015-07-08,51.37,51.650001525878906,2046.6800537109375,2011.4300537109375,0.02
2015-07-15,52.91,51.40999984741211,2107.39990234375,2066.610107421875,0.02
2015-07-22,51.85,49.189998626708984,2114.14990234375,2058.89990234375,0.04
2015-07-29,52.18,48.790000915527344,2108.570068359375,2044.3900146484375,0.06
2015-08-05,51.16,45.150001525878906,2099.840087890625,2067.530029296875,0.08
2015-08-12,49.48,43.29999923706055,2086.050048828125,2029.260009765625,0.1
2015-08-19,47.65,40.79999923706055,2079.610107421875,2016.7900390625,0.05
2015-08-26,43.06,38.599998474121094,1940.510009765625,1885.8299560546875,0.06
2015-09-02,45.19,46.25,1948.8599853515625,1900.3299560546875,0.03
2015-09-09,46.1,44.150001525878906,1942.0400390625,1903.4100341796875,0.03
2015-09-16,46.81,47.150001525878906,1995.31005859375,1952.81005859375,0.06
2015-09-23,44.36,44.47999954223633,1938.760009765625,1885.31005859375,0.01
2015-09-30,42.64,45.09000015258789,1920.030029296875,1857.949951171875,-0.01
2015-10-07,47.89,47.810001373291016,1995.8299560546875,1918.239990234375,0.0
2015-10-14,47.68,46.63999938964844,1994.239990234375,1917.780029296875,0.0
2015-10-21,46.24,45.20000076293945,2018.93994140625,1909.5,0.01
2015-10-28,47.01,45.939998626708984,2090.35009765625,1983.52001953125,0.04
2015-11-04,48.12,46.31999969482422,2102.31005859375,1983.25,0.05
2015-11-11,44.11,42.93000030517578,2075.0,1948.9599609375,0.13
2015-11-18,43.15,40.75,2083.580078125,1957.1800537109375,0.12
2015-11-25,44.01,43.040000915527344,2088.8701171875,1975.5799560546875,0.19
2015-12-02,45.62,39.939998626708984,2079.510009765625,1976.699951171875,0.21
2015-12-09,45.17,37.15999984741211,2047.6199951171875,1940.8299560546875,0.26
2015-12-16,49.31,35.52000045776367,2073.070068359375,1965.8399658203125,0.27
2015-12-23,50.28,37.5,2064.2900390625,1960.25,0.2
2015-12-30,49.79,36.599998474121094,2063.360107421875,1963.239990234375,0.21
2016-01-06,47.06,33.970001220703125,1990.260009765625,1886.199951171875,0.21
2016-01-13,40.64,30.479999542236328,1890.280029296875,1776.2099609375,0.22
2016-01-20,39.04,26.549999237060547,1859.3299560546875,1750.699951171875,0.26
2016-01-27,40.54,32.29999923706055,1882.949951171875,1758.4100341796875,0.32
2016-02-03,40.91,32.279998779296875,1912.530029296875,1777.8699951171875,0.33
2016-02-10,37.89,27.450000762939453,1851.8599853515625,1699.1800537109375,0.31
2016-02-17,39.77,30.65999984741211,1926.8199462890625,1788.800048828125,0.3
2016-02-24,39.88,32.150001525878906,1929.800048828125,1801.1500244140625,0.33
2016-03-02,43.29,34.65999984741211,1986.449951171875,1857.1300048828125,0.35
2016-03-09,42.97,38.290000915527344,1989.260009765625,1843.3900146484375,0.3
2016-03-16,42.9,38.459999084472656,2027.219970703125,1855.1500244140625,0.31
2016-03-23,41.73,39.790000915527344,2036.7099609375,1867.969970703125,0.3
2016-03-30,41.95,38.31999969482422,2063.949951171875,1895.030029296875,0.2
2016-04-06,41.86,37.75,2066.659912109375,1916.780029296875,0.23
2016-04-13,42.54,41.7599983215332,2082.419921875,1920.010009765625,0.23
2016-04-20,43.31,42.630001068115234,2102.39990234375,1927.5699462890625,0.23
2016-04-27,44.19,45.33000183105469,2095.14990234375,1943.2099609375,0.24
2016-05-04,40.92,43.779998779296875,2051.1201171875,1874.5999755859375,0.19
2016-05-11,39.23,46.22999954223633,2064.4599609375,1890.8800048828125,0.26
2016-05-18,38.61,48.189998626708984,2047.6300048828125,1892.27001953125,0.3
2016-05-25,40.49,49.560001373291016,2090.5400390625,1953.47998046875,0.33
2016-06-01,40.45,49.0099983215332,2099.330078125,1974.8299560546875,0.3
2016-06-08,41.18,51.22999954223633,2119.1201171875,1990.550048828125,0.24
2016-06-15,38.78,48.0099983215332,2071.5,1939.1300048828125,0.26
2016-06-22,38.97,49.130001068115234,2085.449951171875,1950.9599609375,0.27
2016-06-29,38.74,49.880001068115234,2070.77001953125,1919.4000244140625,0.26
2016-07-06,39.6,47.43000030517578,2099.72998046875,1943.719970703125,0.27
2016-07-13,40.81,44.75,2152.429931640625,2010.780029296875,0.31
2016-07-20,41.42,44.939998626708984,2173.02001953125,2056.760009765625,0.32
2016-07-27,41.53,41.91999816894531,2166.580078125,2080.159912109375,0.31
2016-08-03,41.09,40.83000183105469,2163.7900390625,2079.97998046875,0.28
2016-08-10,40.09,41.709999084472656,2175.489990234375,2090.81005859375,0.28
2016-08-17,39.95,46.790000915527344,2182.219970703125,2092.14990234375,0.3
2016-08-24,39.86,46.77000045776367,2175.43994140625,2094.159912109375,0.31
2016-08-31,39.88,44.70000076293945,2170.949951171875,2096.72998046875,0.33
2016-09-07,40.61,45.5,2186.159912109375,2118.8798828125,0.34
2016-09-14,37.89,43.58000183105469,2125.77001953125,2065.31005859375,0.33
2016-09-21,39.01,45.34000015258789,2163.1201171875,2120.800048828125,0.22
2016-09-28,40.46,47.04999923706055,2171.3701171875,2135.590087890625,0.27
2016-10-05,40.71,49.83000183105469,2159.72998046875,2128.590087890625,0.32
2016-10-12,39.59,50.18000030517578,2139.179931640625,2079.97998046875,0.36
2016-10-19,40.13,51.599998474121094,2144.2900390625,2086.18994140625,0.34
2016-10-26,39.27,49.18000030517578,2139.429931640625,2092.22998046875,0.33
2016-11-02,37.54,45.34000015258789,2097.93994140625,2051.699951171875,0.36
2016-11-09,37.27,45.27000045776367,2163.260009765625,2116.7900390625,0.44
2016-11-16,38.27,45.56999969482422,2176.93994140625,2141.18994140625,0.46
2016-11-23,38.91,47.959999084472656,2204.719970703125,2159.469970703125,0.5
2016-11-30,38.21,49.439998626708984,2198.81005859375,2141.0400390625,0.48
2016-12-07,39.72,49.77000045776367,2241.35009765625,2160.14990234375,0.51
2016-12-14,38.54,51.040000915527344,2253.280029296875,2165.06005859375,0.54
2016-12-21,39.29,52.4900016784668,2265.179931640625,2178.300048828125,0.51
2016-12-28,38.92,54.060001373291016,2249.919921875,2164.72998046875,0.52
2017-01-04,39.69,53.2599983215332,2270.75,2192.530029296875,0.52
2017-01-11,39.57,52.25,2275.320068359375,2222.14990234375,0.51
2017-01-18,39.45,51.08000183105469,2271.889892578125,2219.97998046875,0.52
2017-01-25,40.17,52.75,2298.3701171875,2258.419921875,0.49
2017-02-01,39.2,53.880001068115234,2279.550048828125,2250.739990234375,0.5
2017-02-08,39.04,52.34000015258789,2294.669921875,2282.429931640625,0.53
2017-02-15,40.95,53.11000061035156,2349.25,2331.2099609375,0.53
2017-02-22,41.58,53.59000015258789,2362.820068359375,2348.780029296875,0.52
2017-03-01,41.13,53.83000183105469,2395.9599609375,2366.260009765625,0.62
2017-03-08,40.4,50.279998779296875,2362.97998046875,2339.860107421875,0.72
2017-03-15,40.93,48.86000061035156,2385.260009765625,2376.2099609375,0.72
2017-03-22,40.13,48.040000915527344,2348.449951171875,2351.89990234375,0.76
2017-03-29,41.21,49.5099983215332,2361.1298828125,2364.590087890625,0.77
2017-04-05,41.45,51.150001525878906,2352.949951171875,2340.820068359375,0.79
2017-04-12,42.22,53.11000061035156,2344.929931640625,2337.64990234375,0.8
2017-04-19,42.13,50.439998626708984,2338.169921875,2350.6298828125,0.8
2017-04-26,43.67,49.619998931884766,2387.449951171875,2407.919921875,0.82
2017-05-03,42.78,47.81999969482422,2388.1298828125,2413.409912109375,0.84
2017-05-10,43.3,47.33000183105469,2399.6298828125,2434.969970703125,0.89
2017-05-17,41.16,49.06999969482422,2357.030029296875,2397.8798828125,0.89
2017-05-24,42.88,51.36000061035156,2404.389892578125,2458.739990234375,0.92
2017-05-31,43.03,48.31999969482422,2411.800048828125,2474.429931640625,0.96
2017-06-07,43.2,45.720001220703125,2433.139892578125,2501.929931640625,0.98
2017-06-14,43.93,44.72999954223633,2437.919921875,2469.800048828125,0.99
2017-06-21,43.64,42.529998779296875,2435.610107421875,2505.840087890625,0.97
2017-06-28,45.57,44.7400016784668,2440.68994140625,2508.840087890625,1.0
2017-07-05,44.4,45.130001068115234,2432.5400390625,2475.35009765625,1.03
2017-07-12,45.5,45.4900016784668,2443.25,2529.219970703125,1.03
2017-07-19,47.33,47.119998931884766,2473.830078125,2570.659912109375,1.09
2017-07-26,47.29,48.75,2477.830078125,2590.909912109375,1.11
2017-08-02,46.31,49.59000015258789,2477.570068359375,2564.52001953125,1.06
2017-08-09,46.1,49.560001373291016,2474.02001953125,2571.070068359375,1.04
2017-08-16,45.19,46.779998779296875,2468.110107421875,2583.8798828125,1.0
2017-08-23,44.48,48.40999984741211,2444.0400390625,2567.0,0.98
2017-08-30,45.28,45.959999084472656,2457.590087890625,2609.27001953125,1.01
2017-09-06,45.9,49.15999984741211,2465.5400390625,2618.219970703125,1.05
2017-09-13,47.62,49.29999923706055,2498.3701171875,2659.800048828125,1.02
2017-09-20,48.89,50.40999984741211,2508.239990234375,2673.06005859375,1.02
2017-09-27,48.89,52.13999938964844,2507.0400390625,2673.5400390625,1.05
2017-10-04,49.58,49.97999954223633,2537.739990234375,2712.219970703125,1.06
2017-10-11,49.75,51.29999923706055,2555.239990234375,2746.340087890625,1.08
2017-10-18,50.54,52.040000915527344,2561.260009765625,2764.989990234375,1.07
2017-10-25,49.99,52.18000030517578,2557.14990234375,2760.739990234375,1.1
2017-11-01,51.51,54.29999923706055,2579.360107421875,2785.719970703125,1.16
2017-11-08,52.5,56.810001373291016,2594.3798828125,2815.89990234375,1.21
2017-11-15,50.58,55.33000183105469,2564.6201171875,2773.110107421875,1.23
2017-11-22,52.16,58.02000045776367,2597.080078125,2832.68994140625,1.27
2017-11-29,51.78,57.29999923706055,2626.070068359375,2798.820068359375,1.27
2017-12-06,50.89,55.959999084472656,2629.27001953125,2766.239990234375,1.28
2017-12-13,52.07,56.599998474121094,2662.85009765625,2818.389892578125,1.28
2017-12-20,52.92,58.09000015258789,2679.25,2842.219970703125,1.36
2017-12-27,53.22,59.63999938964844,2682.6201171875,2828.929931640625,1.42
2018-01-03,53.88,61.630001068115234,2713.06005859375,2893.919921875,1.39
2018-01-10,53.46,63.56999969482422,2748.22998046875,2950.89990234375,1.4
2018-01-17,54.04,63.970001220703125,2802.56005859375,3031.22998046875,1.42
2018-01-24,52.99,65.61000061035156,2837.5400390625,3057.510009765625,1.41
2018-01-31,52.08,64.7300033569336,2823.81005859375,3069.389892578125,1.44
2018-02-07,49.1,61.790000915527344,2681.659912109375,2919.14990234375,1.53
2018-02-14,50.83,60.599998474121094,2698.6298828125,2945.010009765625,1.56
2018-02-21,52.4,61.68000030517578,2701.330078125,2971.510009765625,1.62
2018-02-28,50.91,61.63999938964844,2713.830078125,3002.639892578125,1.63
2018-03-07,51.81,61.150001525878906,2726.800048828125,3064.340087890625,1.65
2018-03-14,52.99,60.959999084472656,2749.47998046875,3090.47998046875,1.73
2018-03-21,53.94,65.16999816894531,2711.929931640625,3072.64990234375,1.71
2018-03-28,50.99,64.37999725341797,2605.0,2913.679931640625,1.7
2018-04-04,52.29,63.369998931884766,2644.68994140625,2959.39990234375,1.68
2018-04-11,52.59,66.81999969482422,2642.18994140625,2975.030029296875,1.7
2018-04-18,53.94,68.47000122070312,2708.639892578125,3064.5400390625,1.78
2018-04-25,51.67,68.05000305175781,2639.39990234375,2941.550048828125,1.82
2018-05-02,51.72,67.93000030517578,2635.669921875,2956.0400390625,1.81
2018-05-09,53.8,71.13999938964844,2697.7900390625,3081.070068359375,1.85
2018-05-16,55.98,71.48999786376953,2722.4599609375,3093.739990234375,1.88
2018-05-23,55.08,71.83999633789062,2733.2900390625,3117.090087890625,1.88
2018-05-30,55.21,68.20999908447266,2724.010009765625,3115.919921875,1.9
2018-06-06,53.08,64.7300033569336,2772.35009765625,3214.56005859375,1.91
2018-06-13,53.29,66.63999938964844,2775.6298828125,3205.169921875,1.9
2018-06-20,52.96,66.22000122070312,2767.320068359375,3171.199951171875,1.9
2018-06-27,51.74,72.76000213623047,2699.6298828125,3018.9599609375,1.89
2018-07-04,52.08,74.13999938964844,2713.219970703125,3066.97998046875,1.94
2018-07-11,53.14,70.37999725341797,2774.02001953125,3157.449951171875,1.93
2018-07-18,52.86,68.76000213623047,2815.6201171875,3250.25,1.96
2018-07-25,52.86,69.30000305175781,2846.070068359375,3275.159912109375,1.97
2018-08-01,52.94,67.66000366210938,2813.360107421875,3200.93994140625,1.99
2018-08-08,54.26,66.94000244140625,2857.699951171875,3251.6201171875,2.02
2018-08-15,51.98,65.01000213623047,2818.3701171875,3183.360107421875,2.03
2018-08-22,53.07,67.86000061035156,2861.820068359375,3250.050048828125,2.05
2018-08-29,54.18,69.51000213623047,2914.0400390625,3336.64990234375,2.09
2018-09-05,53.36,68.72000122070312,2888.60009765625,3281.080078125,2.1
2018-09-12,52.64,70.37000274658203,2888.919921875,3278.239990234375,2.12
2018-09-19,53.37,71.12000274658203,2907.949951171875,3299.840087890625,2.12
2018-09-26,52.05,71.56999969482422,2905.969970703125,3320.199951171875,2.16
2018-10-03,52.27,76.41000366210938,2925.510009765625,3342.739990234375,2.19
2018-10-10,47.76,73.16999816894531,2785.679931640625,3068.699951171875,2.23
2018-10-17,49.77,69.75,2809.2099609375,3148.72998046875,2.27
2018-10-24,45.81,66.81999969482422,2656.10009765625,2913.449951171875,2.29
2018-10-31,48.44,65.30999755859375,2711.739990234375,3006.929931640625,2.29
2018-11-07,50.58,61.66999816894531,2813.889892578125,3140.02001953125,2.32
2018-11-14,47.71,56.25,2701.580078125,3000.659912109375,2.33
2018-11-21,48.05,54.630001068115234,2649.929931640625,2934.3798828125,2.36
2018-11-28,51.13,50.290000915527344,2743.7900390625,3057.820068359375,2.35
2018-12-05,49.98,53.25,2700.06005859375,3013.280029296875,2.38
2018-12-12,49.39,51.150001525878906,2651.070068359375,2995.800048828125,2.39
2018-12-19,45.5,47.20000076293945,2506.9599609375,2816.169921875,2.35
2018-12-26,44.58,46.220001220703125,2467.699951171875,2761.739990234375,2.39
2019-01-02,45.34,46.540000915527344,2510.030029296875,2817.0400390625,2.37
2019-01-09,48.37,52.36000061035156,2584.9599609375,2927.97998046875,2.4
2019-01-16,49.46,52.310001373291016,2616.10009765625,2946.830078125,2.38
2019-01-23,49.06,52.619998931884766,2638.699951171875,2978.4599609375,2.36
2019-01-30,52.31,54.22999954223633,2681.050048828125,3061.780029296875,2.37
2019-02-06,53.91,54.0099983215332,2731.610107421875,3169.530029296875,2.37
2019-02-13,54.53,53.900001525878906,2753.030029296875,3221.929931640625,2.39
2019-02-20,56.36,56.91999816894531,2784.699951171875,3276.580078125,2.4
2019-02-27,58.76,56.939998626708984,2792.3798828125,3306.7900390625,2.4
2019-03-06,56.12,56.220001220703125,2771.449951171875,3252.27001953125,2.41
2019-03-13,57.38,58.2599983215332,2810.919921875,3282.949951171875,2.4
2019-03-20,58.22,59.83000183105469,2824.22998046875,3312.429931640625,2.42
2019-03-27,54.63,59.40999984741211,2805.3701171875,3250.590087890625,2.39
2019-04-03,57.43,62.459999084472656,2873.39990234375,3376.050048828125,2.39
2019-04-10,58.46,64.61000061035156,2888.2099609375,3392.2900390625,2.38
2019-04-17,59.09,63.7599983215332,2900.449951171875,3396.85009765625,2.39
2019-04-24,59.54,65.88999938964844,2927.25,3433.97998046875,2.39
2019-05-01,58.9,63.599998474121094,2923.72998046875,3425.0400390625,2.38
2019-05-08,58.7,62.119998931884766,2879.419921875,3361.75,2.38
2019-05-15,57.9,62.02000045776367,2850.9599609375,3301.81005859375,2.37
2019-05-22,57.85,61.41999816894531,2856.27001953125,3275.4599609375,2.33
2019-05-29,56.56,58.810001373291016,2783.02001953125,3185.6298828125,2.32
2019-06-05,57.89,51.68000030517578,2826.14990234375,3249.139892578125,2.3
2019-06-12,58.59,51.13999938964844,2879.840087890625,3313.260009765625,2.19
2019-06-19,61.0,53.7599983215332,2926.4599609375,3382.360107421875,2.13
2019-06-26,60.02,59.380001068115234,2913.780029296875,3382.199951171875,2.1
2019-07-03,62.75,57.34000015258789,2995.820068359375,3474.919921875,2.16
2019-07-10,62.71,60.43000030517578,2993.070068359375,3455.800048828125,2.15
2019-07-17,62.42,56.779998779296875,2984.419921875,3448.280029296875,2.09
2019-07-24,63.46,55.880001068115234,3019.56005859375,3530.489990234375,2.05
2019-07-31,63.09,58.58000183105469,2980.3798828125,3443.02001953125,2.04
2019-08-07,62.16,51.09000015258789,2883.97998046875,3312.659912109375,1.98
2019-08-14,59.45,55.22999954223633,2840.60009765625,3254.739990234375,1.92
2019-08-21,62.05,55.68000030517578,2924.429931640625,3373.6298828125,1.93
2019-08-28,60.08,55.779998779296875,2887.93994140625,3315.43994140625,1.95
2019-09-04,60.39,56.2599983215332,2937.780029296875,3382.739990234375,1.93
2019-09-11,63.01,55.75,3000.929931640625,3463.3701171875,1.92
2019-09-18,64.3,58.11000061035156,3006.72998046875,3474.25,1.91
2019-09-25,63.29,56.4900016784668,2984.8701171875,3446.840087890625,1.85
2019-10-02,58.43,52.63999938964844,2887.610107421875,3324.31005859375,1.75
2019-10-09,59.08,52.59000015258789,2919.39990234375,3371.110107421875,1.66
2019-10-16,59.61,53.36000061035156,2989.68994140625,3451.550048828125,1.63
2019-10-23,60.45,55.970001220703125,3004.52001953125,3430.10009765625,1.62
2019-10-30,60.53,55.060001373291016,3046.77001953125,3530.639892578125,1.59
2019-11-06,62.09,56.349998474121094,3076.780029296875,3549.580078125,1.53
2019-11-13,62.11,57.119998931884766,3094.0400390625,3604.1298828125,1.54
2019-11-20,62.76,57.11000061035156,3108.4599609375,3636.4599609375,1.54
2019-11-27,64.95,58.11000061035156,3153.6298828125,3685.85009765625,1.59
2019-12-04,63.96,58.43000030517578,3112.760009765625,3605.070068359375,1.52
2019-12-11,64.65,58.7599983215332,3141.6298828125,3654.389892578125,1.54
2019-12-18,68.69,60.93000030517578,3191.139892578125,3708.929931640625,1.53
2019-12-25,70.1,61.11000061035156,3223.3798828125,3758.989990234375,1.55
2020-01-01,70.74,61.060001373291016,3230.780029296875,3747.780029296875,1.52
2020-01-08,73.2,59.61000061035156,3253.050048828125,3811.2099609375,1.51
2020-01-15,77.3,57.810001373291016,3289.2900390625,3845.25,1.54
2020-01-22,77.76,56.7400016784668,3321.75,3897.1298828125,1.52
2020-01-29,75.97,53.33000183105469,3273.39990234375,3830.760009765625,1.53
